ID_REF,GSM6827,GSM6828,GSM6832,GSM6833,GSM6834,GSM6835,GSM6836
D14446_at,3427.0,398.0,454.0,585.0,453.0,130.0,542.0
D14497_at,1815.0,109.0,85.0,20.0,211.0,76.0,34.0
D14520_at,20.0,20.0,544.0,1018.0,20.0,620.0,778.0
D14530_at,31701.0,28565.0,45882.0,35659.0,49588.0,24830.0,25888.0
D14533_at,91.0,20.0,20.0,20.0,20.0,20.0,42.0
D14657_at,2725.0,352.0,430.0,47.0,312.0,82.0,595.0
D14658_at,5043.0,6414.0,14996.0,6497.0,13176.0,7488.0,5132.0
D14659_at,1024.0,1336.0,4435.0,910.0,3322.0,2335.0,1167.0
D14660_at,20.0,55.0,543.0,183.0,293.0,20.0,301.0
D14661_at,830.0,465.0,898.0,1091.0,1101.0,811.0,576.0
D14662_at,14152.0,5924.0,9328.0,5439.0,5297.0,3715.0,3398.0
D14663_at,866.0,1792.0,3341.0,1413.0,1866.0,1956.0,2087.0
D14664_at,20.0,338.0,1066.0,820.0,798.0,710.0,695.0
D14678_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D14686_at,20.0,1107.0,20.0,20.0,1439.0,89.0,761.0
D14689_at,307.0,1930.0,4230.0,2696.0,2822.0,2676.0,3105.0
D14694_at,9037.0,4418.0,8172.0,3959.0,6690.0,5072.0,6024.0
D14695_at,4597.0,1501.0,3156.0,1532.0,2007.0,1195.0,1657.0
D14710_at,14959.0,13850.0,32272.0,11493.0,15470.0,9192.0,8358.0
D14811_at,1276.0,1221.0,673.0,896.0,449.0,1072.0,349.0
D14812_at,10937.0,13834.0,26132.0,11432.0,20988.0,8279.0,11384.0
D14822_at,6038.0,200.0,20.0,20.0,181.0,101.0,20.0
D14823_at,1899.0,20.0,213.0,428.0,20.0,46.0,20.0
D14826_s_at,20.0,505.0,808.0,244.0,21.0,844.0,222.0
D14827_at,4836.0,4.0,18.0,948.0,1841.0,1667.0,90.0
D14838_at,3437.0,58.0,382.0,20.0,411.0,20.0,20.0
D14874_at,3164.0,836.0,3807.0,1054.0,4326.0,1361.0,572.0
D14878_at,824.0,1391.0,2065.0,1013.0,1434.0,917.0,1575.0
D14889_at,3521.0,3117.0,7317.0,1450.0,6049.0,3306.0,3138.0
D15049_at,3190.0,1710.0,857.0,848.0,3323.0,939.0,1664.0
D15050_at,6850.0,785.0,2227.0,2382.0,3864.0,1749.0,1196.0
D15057_at,1032.0,3860.0,9595.0,3745.0,9416.0,3595.0,2764.0
D16105_at,7401.0,5441.0,1210.0,1743.0,2321.0,1773.0,3984.0
D16154_at,20.0,81.0,20.0,20.0,20.0,20.0,20.0
D16181_at,5693.0,16094.0,36947.0,19124.0,44462.0,16765.0,8120.0
D16217_at,8000.0,5460.0,4486.0,3593.0,7478.0,2784.0,3843.0
D16227_at,20.0,184.0,179.0,20.0,522.0,20.0,20.0
D16294_at,122.0,805.0,4410.0,1284.0,1772.0,1055.0,75.0
D16350_at,1396.0,154.0,57.0,173.0,204.0,67.0,68.0
D16469_at,13752.0,3850.0,12181.0,9598.0,8773.0,7060.0,5680.0
D16480_at,20.0,3468.0,5954.0,6118.0,2380.0,7373.0,1542.0
D16481_at,1580.0,5275.0,6572.0,4535.0,3121.0,6854.0,6275.0
D16532_at,4503.0,207.0,1136.0,35.0,529.0,587.0,20.0
D16562_at,22554.0,14408.0,16727.0,8503.0,15795.0,12671.0,10359.0
D16581_at,15776.0,3847.0,3768.0,4060.0,4941.0,3339.0,1820.0
D16583_at,20.0,439.0,209.0,20.0,20.0,20.0,20.0
D16593_at,9731.0,4052.0,2171.0,1487.0,4275.0,2031.0,1462.0
D16611_s_at,46.0,623.0,100.0,20.0,20.0,362.0,638.0
D16626_at,2894.0,20.0,20.0,20.0,20.0,20.0,20.0
D16688_s_at,20.0,20.0,89.0,20.0,20.0,236.0,20.0
D16815_at,20.0,20.0,20.0,20.0,351.0,20.0,20.0
D16827_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D17357_at,1432.0,20.0,217.0,112.0,80.0,298.0,1591.0
D17390_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D17391_at,2260.0,20.0,20.0,20.0,20.0,20.0,20.0
D17400_at,20.0,207.0,2212.0,20.0,2517.0,726.0,350.0
D17408_s_at,975.0,20.0,210.0,546.0,222.0,114.0,20.0
D17427_at,2520.0,955.0,200.0,234.0,20.0,83.0,432.0
D17461_at,1983.0,20.0,20.0,20.0,48.0,20.0,20.0
D17516_at,1951.0,20.0,20.0,613.0,20.0,20.0,20.0
D17525_at,8746.0,4104.0,1654.0,1462.0,5782.0,2752.0,4939.0
D17532_at,1445.0,550.0,28.0,367.0,778.0,199.0,430.0
D17547_at,730.0,198.0,20.0,137.0,20.0,413.0,279.0
D17570_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D17716_at,2203.0,3157.0,1808.0,20.0,20.0,1425.0,1912.0
D17793_at,20.0,780.0,457.0,730.0,587.0,574.0,827.0
D21063_at,20.0,20.0,454.0,20.0,2246.0,1543.0,953.0
D21089_at,13346.0,7463.0,6242.0,5391.0,6449.0,6102.0,4113.0
D21090_at,2134.0,432.0,1305.0,1058.0,2414.0,903.0,327.0
D21163_at,20.0,20.0,111.0,20.0,955.0,4.0,801.0
D21205_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D21235_at,5664.0,4263.0,3149.0,4176.0,3609.0,5935.0,7022.0
D21239_at,1129.0,20.0,823.0,20.0,20.0,20.0,20.0
D21241_xpt1_s_at,20.0,20.0,131.0,20.0,414.0,249.0,255.0
D21255_at,20.0,20.0,952.0,597.0,1730.0,303.0,20.0
D21260_at,1943.0,9457.0,16513.0,6903.0,15345.0,6178.0,4702.0
D21261_at,31703.0,23704.0,60644.0,41552.0,63916.0,50431.0,18992.0
D21262_at,20.0,20.0,945.0,163.0,1168.0,242.0,63.0
D21267_at,9334.0,6267.0,12757.0,1364.0,18711.0,3366.0,630.0
D21337_at,2584.0,20.0,206.0,148.0,20.0,20.0,20.0
D21851_at,4390.0,934.0,1348.0,573.0,1171.0,493.0,1466.0
D21852_at,2195.0,1451.0,1688.0,1067.0,2039.0,1229.0,2527.0
D21853_at,7544.0,4069.0,5654.0,2583.0,5298.0,4992.0,5236.0
D21878_at,3392.0,20.0,89.0,20.0,65.0,9.0,20.0
D23660_at,50169.0,42012.0,61029.0,48281.0,71514.0,56190.0,46537.0
D23662_at,14145.0,7963.0,19997.0,12217.0,14655.0,11577.0,16116.0
D23673_at,13074.0,11784.0,13577.0,8497.0,20313.0,11431.0,19417.0
D25215_at,20.0,149.0,758.0,102.0,20.0,476.0,20.0
D25216_at,11429.0,2623.0,8499.0,4385.0,12501.0,3984.0,10704.0
D25217_at,10926.0,9757.0,10443.0,8261.0,9049.0,8030.0,13307.0
D25218_at,1697.0,1836.0,2038.0,1235.0,2881.0,996.0,1438.0
D25248_at,20.0,619.0,1039.0,1220.0,806.0,762.0,948.0
D25274_at,6291.0,14816.0,39224.0,17064.0,45861.0,25748.0,24263.0
D25278_at,2540.0,1457.0,1665.0,658.0,2146.0,1380.0,400.0
D25303_at,20.0,1489.0,802.0,1035.0,1747.0,81.0,353.0
D25304_at,38.0,1193.0,1219.0,799.0,1348.0,365.0,2453.0
D25328_at,1253.0,1520.0,3895.0,1042.0,1502.0,2076.0,20.0
D25538_at,20.0,640.0,773.0,361.0,978.0,570.0,20.0
D25539_at,5672.0,415.0,893.0,478.0,2102.0,339.0,485.0
D25547_at,2125.0,390.0,2568.0,447.0,2097.0,757.0,2515.0
D26018_at,20.0,193.0,208.0,73.0,20.0,178.0,75.0
D26067_at,864.0,1332.0,1617.0,389.0,739.0,117.0,407.0
D26068_at,10386.0,12493.0,24938.0,9825.0,22478.0,10276.0,12473.0
D26069_at,1103.0,468.0,773.0,466.0,917.0,446.0,373.0
D26070_at,780.0,427.0,226.0,115.0,513.0,283.0,824.0
D26129_at,20.0,20929.0,22326.0,6323.0,51285.0,15669.0,13046.0
D26135_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D26155_s_at,20.0,134.0,137.0,282.0,20.0,20.0,27.0
D26156_s_at,3068.0,2733.0,849.0,1616.0,1142.0,1861.0,2118.0
D26308_at,9240.0,7804.0,11039.0,9007.0,6866.0,8169.0,3383.0
D26350_at,750.0,20.0,653.0,238.0,439.0,211.0,97.0
D26361_at,5637.0,98.0,20.0,178.0,20.0,53.0,142.0
D26362_at,9302.0,3822.0,4877.0,5803.0,3598.0,5818.0,11513.0
D26443_at,6417.0,8637.0,7710.0,6018.0,8154.0,6382.0,4076.0
D26528_at,4298.0,659.0,395.0,212.0,1087.0,263.0,692.0
D26535_s_at,2284.0,1417.0,597.0,1361.0,1245.0,1393.0,1187.0
D26561_cds1_at,1858.0,229.0,107.0,86.0,66.0,136.0,20.0
D26561_cds2_at,664.0,369.0,133.0,2675.0,20.0,282.0,1229.0
D26561_cds3_at,2258.0,20.0,20.0,20.0,20.0,131.0,20.0
D26579_at,1373.0,1505.0,2207.0,1130.0,1179.0,715.0,1453.0
D26598_at,9143.0,3795.0,10197.0,6093.0,7551.0,4772.0,5602.0
D26599_at,9887.0,8482.0,16404.0,7086.0,17048.0,10782.0,8765.0
D26600_at,10375.0,6531.0,7832.0,5215.0,6326.0,4885.0,4342.0
D28114_at,3628.0,5861.0,15613.0,7086.0,44422.0,7856.0,26204.0
D28118_at,1664.0,1776.0,3801.0,1997.0,3622.0,2104.0,1570.0
D28124_at,15381.0,9274.0,13772.0,10838.0,17583.0,11853.0,11608.0
D28137_at,3147.0,1898.0,5539.0,3889.0,5570.0,3496.0,555.0
D28235_s_at,20.0,20.0,94.0,42.0,160.0,20.0,245.0
D28364_at,5643.0,818.0,60.0,968.0,889.0,556.0,229.0
D28383_at,20.0,1035.0,1205.0,543.0,1487.0,127.0,269.0
D28416_at,6766.0,8120.0,6016.0,3698.0,6792.0,3114.0,3445.0
D28423_at,20.0,1183.0,360.0,48.0,667.0,20.0,20.0
D28473_s_at,211.0,836.0,1236.0,563.0,1099.0,527.0,673.0
D28476_at,3907.0,2815.0,3646.0,1722.0,4193.0,1800.0,2223.0
D28483_at,2878.0,961.0,807.0,1069.0,1533.0,810.0,852.0
D28532_at,261.0,465.0,20.0,353.0,64.0,138.0,266.0
D28539_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D28588_at,1727.0,1229.0,758.0,959.0,2759.0,846.0,710.0
D28589_at,20.0,20.0,595.0,1701.0,1892.0,631.0,249.0
D28791_at,20.0,20.0,103.0,20.0,83.0,171.0,383.0
D28915_at,4973.0,1385.0,957.0,1546.0,1734.0,859.0,541.0
D29012_at,24139.0,11364.0,14009.0,7743.0,14663.0,9394.0,8280.0
D29013_at,3512.0,1815.0,4616.0,2467.0,2929.0,2123.0,1680.0
D29640_s_at,83.0,603.0,151.0,378.0,112.0,288.0,155.0
D29641_at,2449.0,1001.0,828.0,20.0,637.0,411.0,1126.0
D29642_at,7009.0,2298.0,1551.0,1861.0,894.0,1708.0,1146.0
D29643_at,2983.0,2560.0,4429.0,2941.0,2103.0,2555.0,854.0
D29675_at,3554.0,20.0,20.0,17.0,1040.0,407.0,593.0
D29675_s_at,6303.0,1536.0,20.0,749.0,758.0,347.0,1152.0
D29677_at,20.0,20.0,471.0,830.0,730.0,610.0,2193.0
D29805_at,20.0,978.0,395.0,1007.0,861.0,1152.0,184.0
D29810_at,3382.0,645.0,20.0,146.0,401.0,76.0,1209.0
D29833_at,20.0,20.0,476.0,20.0,239.0,20.0,889.0
D29954_at,13324.0,5838.0,3662.0,3302.0,5345.0,3835.0,6352.0
D29956_at,1410.0,453.0,1452.0,685.0,1689.0,438.0,1095.0
D29958_at,420.0,24.0,561.0,686.0,20.0,20.0,76.0
D29963_at,12749.0,6885.0,10983.0,7747.0,9164.0,7375.0,6968.0
D29992_at,20.0,140.0,222.0,20.0,377.0,20.0,540.0
D30036_at,3618.0,3801.0,1869.0,592.0,2351.0,1401.0,313.0
D30037_at,20.0,709.0,140.0,61.0,738.0,20.0,20.0
D30655_at,7822.0,16605.0,21850.0,14398.0,28365.0,17224.0,8119.0
D30715_xpt5_s_at,3438.0,969.0,313.0,605.0,766.0,586.0,61.0
D30742_at,20.0,20.0,337.0,20.0,20.0,20.0,772.0
D30755_at,20.0,193.0,2281.0,1587.0,935.0,1925.0,1178.0
D30756_at,1160.0,1544.0,5114.0,1631.0,4503.0,2860.0,3912.0
D30758_at,20.0,4526.0,3781.0,4545.0,3400.0,3421.0,5031.0
D31628_s_at,857.0,148.0,35.0,279.0,411.0,427.0,20.0
D31716_at,1835.0,1231.0,1512.0,679.0,1411.0,661.0,240.0
D31762_at,2449.0,563.0,381.0,233.0,1306.0,588.0,20.0
D31763_at,20.0,20.0,236.0,20.0,641.0,37.0,20.0
D31764_at,207.0,20.0,1784.0,20.0,20.0,20.0,20.0
D31765_at,5181.0,3439.0,3939.0,3722.0,3732.0,2693.0,3721.0
D31766_at,2967.0,2082.0,2854.0,3330.0,3538.0,1133.0,845.0
D31767_at,13677.0,12028.0,34578.0,16909.0,17541.0,15541.0,10428.0
D31784_at,214.0,270.0,88.0,266.0,154.0,473.0,337.0
D31797_at,3891.0,20.0,868.0,723.0,8.0,230.0,492.0
D31815_at,2719.0,714.0,2120.0,1320.0,1364.0,1487.0,419.0
D31833_s_at,7895.0,2174.0,20.0,20.0,39.0,316.0,20.0
D31840_s_at,1032.0,1914.0,828.0,1432.0,571.0,1827.0,1914.0
D31846_at,23755.0,11411.0,7594.0,5518.0,10380.0,6526.0,12907.0
D31883_at,13951.0,21549.0,24338.0,18020.0,10695.0,24092.0,37850.0
D31884_at,6594.0,5379.0,5166.0,2853.0,8332.0,4860.0,3346.0
D31885_at,9075.0,8921.0,19726.0,10824.0,15869.0,11196.0,7850.0
D31886_at,20.0,20.0,20.0,226.0,20.0,160.0,20.0
D31887_at,3781.0,938.0,3008.0,1989.0,3258.0,4686.0,20.0
D31888_at,20.0,531.0,532.0,146.0,20.0,327.0,530.0
D31889_at,2415.0,375.0,349.0,20.0,623.0,144.0,275.0
D31890_at,3473.0,5197.0,6397.0,4341.0,6477.0,4301.0,2732.0
D31891_at,5126.0,3155.0,2431.0,2033.0,4370.0,2224.0,4573.0
D31897_at,1455.0,963.0,263.0,1199.0,463.0,237.0,678.0
D32001_at,1440.0,3682.0,1901.0,2998.0,3132.0,2721.0,3593.0
D32002_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D32050_at,9362.0,12540.0,14427.0,10196.0,16193.0,10074.0,11777.0
D32129_f_at,16589.0,16612.0,11867.0,24741.0,9352.0,18327.0,9006.0
D32202_at,1648.0,234.0,561.0,1007.0,525.0,203.0,1079.0
D37781_s_at,360.0,358.0,20.0,20.0,20.0,20.0,20.0
D37931_at,3342.0,1179.0,978.0,798.0,652.0,536.0,20.0
D37965_at,20.0,20.0,394.0,20.0,498.0,20.0,20.0
D37984_s_at,20.0,1.0,22.0,20.0,20.0,20.0,20.0
D38024_at,20.0,2212.0,431.0,157.0,2137.0,872.0,1199.0
D38037_at,2838.0,20.0,1908.0,1441.0,1453.0,20.0,20.0
D38047_at,15488.0,11520.0,12774.0,9054.0,12496.0,9305.0,4531.0
D38048_at,2769.0,5461.0,6706.0,4313.0,6032.0,3676.0,4521.0
D38073_at,1189.0,1086.0,461.0,996.0,1140.0,544.0,239.0
D38076_at,1733.0,4673.0,3048.0,2018.0,5088.0,1943.0,1079.0
D38081_at,20.0,691.0,227.0,697.0,684.0,39.0,723.0
D38122_at,2161.0,443.0,151.0,95.0,20.0,133.0,278.0
D38128_at,204.0,20.0,20.0,20.0,20.0,20.0,20.0
D38145_at,1895.0,1206.0,269.0,552.0,1496.0,417.0,953.0
D38163_s_at,20.0,20.0,79.0,20.0,20.0,20.0,20.0
D38251_s_at,203.0,3412.0,2567.0,3117.0,2569.0,3825.0,4594.0
D38293_at,1441.0,20.0,2157.0,904.0,1911.0,1104.0,2035.0
D38305_at,1628.0,20.0,3039.0,956.0,4756.0,4602.0,1893.0
D38437_f_at,20.0,20.0,131.0,252.0,20.0,223.0,20.0
D38449_at,20.0,220.0,20.0,20.0,32.0,20.0,145.0
D38462_at,20.0,20.0,20.0,173.0,20.0,57.0,16.0
D38491_at,3328.0,659.0,169.0,588.0,125.0,277.0,247.0
D38496_s_at,20.0,2001.0,313.0,20.0,1242.0,1426.0,567.0
D38498_f_at,20.0,128.0,315.0,484.0,400.0,139.0,115.0
D38500_at,20.0,357.0,849.0,20.0,245.0,20.0,20.0
D38502_at,890.0,1341.0,433.0,20.0,20.0,148.0,419.0
D38503_at,20.0,178.0,145.0,20.0,355.0,36.0,20.0
D38521_at,3533.0,1054.0,678.0,176.0,1055.0,666.0,914.0
D38522_at,2942.0,5756.0,8932.0,3104.0,8284.0,5317.0,6504.0
D38524_at,3038.0,467.0,1210.0,198.0,1001.0,369.0,1357.0
D38535_at,8286.0,4842.0,1140.0,2944.0,1937.0,1579.0,1960.0
D38537_s_at,20.0,20.0,20.0,20.0,20.0,83.0,20.0
D38548_at,4383.0,1711.0,4180.0,2498.0,2270.0,750.0,3027.0
D38549_at,2634.0,4498.0,6908.0,4944.0,5635.0,2804.0,5305.0
D38550_at,3298.0,1014.0,1430.0,1118.0,2174.0,830.0,2266.0
D38551_at,878.0,2415.0,4557.0,1897.0,6694.0,3053.0,2290.0
D38552_at,2709.0,406.0,583.0,293.0,969.0,341.0,87.0
D38553_at,2583.0,179.0,425.0,270.0,1057.0,715.0,906.0
D38555_at,1916.0,1425.0,2032.0,1225.0,2696.0,2059.0,1277.0
D38583_at,20.0,4119.0,8963.0,17475.0,8903.0,4576.0,20.0
D38751_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D42038_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D42039_at,20.0,20.0,20.0,20.0,1192.0,20.0,20.0
D42040_s_at,6479.0,683.0,2766.0,1322.0,1475.0,1449.0,447.0
D42041_at,830.0,3043.0,4911.0,3130.0,5238.0,2542.0,2175.0
D42043_at,7125.0,4256.0,8796.0,6760.0,6056.0,5903.0,2342.0
D42044_at,2398.0,858.0,673.0,37.0,1214.0,27.0,168.0
D42045_at,77.0,20.0,20.0,20.0,25.0,20.0,93.0
D42046_at,11851.0,3503.0,1044.0,1657.0,2912.0,2941.0,1492.0
D42047_at,2554.0,1021.0,5005.0,2242.0,5205.0,2895.0,2076.0
D42053_at,4488.0,2681.0,1131.0,788.0,1362.0,20.0,20.0
D42054_at,20.0,316.0,1529.0,358.0,638.0,750.0,1120.0
D42055_at,20.0,20.0,20.0,20.0,34.0,20.0,20.0
D42063_at,4223.0,20.0,20.0,162.0,420.0,291.0,20.0
D42072_at,1077.0,47.0,20.0,20.0,20.0,20.0,20.0
D42073_at,20.0,1572.0,5055.0,3080.0,2051.0,2791.0,1658.0
D42084_at,3581.0,704.0,1034.0,428.0,1533.0,710.0,216.0
D42085_at,2455.0,947.0,2088.0,696.0,4291.0,1065.0,4814.0
D42087_at,20.0,611.0,2131.0,771.0,1113.0,776.0,840.0
D42108_at,10448.0,950.0,960.0,92.0,821.0,738.0,358.0
D42123_at,12437.0,7394.0,13367.0,12641.0,16553.0,7696.0,10026.0
D42138_at,348.0,448.0,1131.0,811.0,985.0,536.0,1196.0
D43636_at,1281.0,404.0,659.0,435.0,1313.0,257.0,39.0
D43638_at,851.0,426.0,949.0,710.0,2023.0,461.0,679.0
D43642_at,10028.0,8426.0,10650.0,6262.0,13493.0,6383.0,8225.0
D43682_s_at,26255.0,14752.0,7492.0,14666.0,14429.0,16881.0,12580.0
D43767_at,662.0,700.0,985.0,3200.0,182.0,538.0,20.0
D43768_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D43772_at,20.0,547.0,2871.0,20.0,2887.0,1560.0,262.0
D43947_at,20.0,182.0,20.0,780.0,247.0,20.0,20.0
D43948_at,761.0,2672.0,3204.0,2379.0,3443.0,2506.0,2196.0
D43949_at,11394.0,5008.0,4211.0,2853.0,7167.0,3545.0,5079.0
D43950_at,20.0,1343.0,2729.0,1570.0,3643.0,1605.0,837.0
D43951_at,1579.0,2208.0,2698.0,1686.0,3542.0,1625.0,1788.0
D43968_at,4075.0,517.0,596.0,20.0,1721.0,294.0,1096.0
D44466_at,1761.0,3552.0,5402.0,1919.0,1817.0,1391.0,2485.0
D45132_at,2001.0,706.0,354.0,677.0,931.0,441.0,759.0
D45248_at,675.0,915.0,3917.0,5623.0,4520.0,1113.0,1370.0
D45370_at,9678.0,6797.0,32092.0,23226.0,11889.0,10418.0,11691.0
D45371_at,9258.0,4299.0,2402.0,4363.0,6058.0,2986.0,3936.0
D45399_at,575.0,20.0,178.0,127.0,20.0,191.0,20.0
D45906_at,20.0,20.0,2925.0,1829.0,20.0,1197.0,3378.0
D45917_s_at,519.0,698.0,604.0,508.0,20.0,977.0,285.0
D49354_s_at,840.0,779.0,60.0,117.0,618.0,243.0,20.0
D49357_at,1813.0,20.0,248.0,20.0,20.0,20.0,20.0
D49372_s_at,1536.0,297.0,219.0,95.0,20.0,20.0,480.0
D49387_at,477.0,316.0,2146.0,265.0,896.0,406.0,1483.0
D49394_at,1395.0,20.0,468.0,123.0,582.0,20.0,374.0
D49396_at,5340.0,1302.0,2342.0,1154.0,1278.0,877.0,851.0
D49400_at,14943.0,10888.0,14952.0,16410.0,12694.0,7824.0,9053.0
D49410_at,5917.0,2966.0,1596.0,2128.0,2496.0,1692.0,1956.0
D49487_s_at,2658.0,1264.0,168.0,454.0,847.0,305.0,1817.0
D49488_at,20.0,494.0,425.0,242.0,657.0,202.0,163.0
D49489_at,1186.0,2212.0,3087.0,3516.0,2956.0,1254.0,497.0
D49490_at,89.0,2337.0,937.0,3126.0,7284.0,62.0,3549.0
D49493_at,4775.0,360.0,498.0,167.0,428.0,248.0,466.0
D49677_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D49728_at,158.0,9533.0,4175.0,3574.0,6202.0,4760.0,3545.0
D49738_at,8282.0,13738.0,17182.0,9849.0,20547.0,12055.0,16882.0
D49742_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D49817_at,1544.0,3987.0,2645.0,2201.0,3485.0,1000.0,1327.0
D49818_at,4565.0,1069.0,20.0,20.0,1871.0,3780.0,181.0
D49824_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D49824_s_at,34500.0,30404.0,19060.0,50862.0,13154.0,28423.0,4665.0
D49950_at,2763.0,1084.0,562.0,694.0,57.0,700.0,850.0
D49958_at,3206.0,8938.0,8816.0,3821.0,7787.0,4323.0,4305.0
D50063_at,2925.0,5339.0,9272.0,3944.0,8813.0,5722.0,5577.0
D50310_at,18722.0,17716.0,23122.0,20682.0,32641.0,20896.0,15270.0
D50312_at,20.0,20.0,240.0,5.0,20.0,22.0,20.0
D50370_at,1948.0,1890.0,2362.0,723.0,1834.0,972.0,658.0
D50402_at,20.0,20.0,2121.0,1499.0,423.0,1061.0,20.0
D50405_at,3105.0,435.0,520.0,1430.0,603.0,1176.0,1401.0
D50477_s_at,1607.0,825.0,32.0,393.0,244.0,20.0,438.0
D50487_at,20.0,20.0,533.0,979.0,555.0,20.0,328.0
D50495_at,20.0,2918.0,6660.0,4006.0,6538.0,3966.0,5625.0
D50525_at,2460.0,1820.0,1199.0,398.0,2108.0,143.0,396.0
D50532_at,20.0,751.0,20.0,686.0,1098.0,270.0,459.0
D50550_at,20.0,20.0,802.0,21.0,434.0,20.0,3.0
D50582_at,20.0,20.0,348.0,117.0,400.0,367.0,215.0
D50640_at,700.0,385.0,516.0,469.0,59.0,343.0,176.0
D50645_at,5168.0,732.0,582.0,374.0,106.0,554.0,1080.0
D50663_at,12619.0,3889.0,6954.0,5064.0,5673.0,2867.0,3679.0
D50678_at,1442.0,103.0,20.0,20.0,42.0,20.0,20.0
D50683_at,3949.0,1581.0,3631.0,2418.0,5027.0,2618.0,153.0
D50692_at,2792.0,20.0,541.0,20.0,2119.0,177.0,20.0
D50810_at,20.0,8.0,396.0,20.0,20.0,20.0,531.0
D50840_at,6812.0,713.0,2558.0,3262.0,2971.0,1204.0,20.0
D50855_s_at,1018.0,563.0,454.0,852.0,794.0,844.0,275.0
D50857_at,4739.0,2725.0,2858.0,1145.0,5873.0,669.0,1418.0
D50863_at,2870.0,310.0,1244.0,1576.0,1827.0,1120.0,1970.0
D50911_at,3971.0,4442.0,4421.0,1883.0,4465.0,3407.0,3824.0
D50912_at,513.0,1758.0,1129.0,1235.0,2895.0,499.0,1427.0
D50913_at,4180.0,20.0,3345.0,1290.0,538.0,1813.0,4344.0
D50914_at,20.0,235.0,58.0,13.0,875.0,483.0,291.0
D50915_at,20.0,20.0,20.0,605.0,51.0,20.0,151.0
D50916_at,20.0,1178.0,1030.0,599.0,1877.0,816.0,269.0
D50917_at,20.0,7.0,576.0,504.0,687.0,284.0,385.0
D50918_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D50919_at,472.0,20.0,110.0,262.0,20.0,20.0,20.0
D50920_at,1598.0,20.0,1400.0,1651.0,2419.0,20.0,1619.0
D50922_at,4670.0,2192.0,2055.0,972.0,1012.0,1295.0,916.0
D50923_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
D50924_at,527.0,20.0,125.0,8.0,226.0,108.0,354.0
D50925_at,2987.0,1587.0,329.0,398.0,481.0,20.0,20.0
D50926_at,1789.0,777.0,1244.0,910.0,1537.0,738.0,545.0
D50927_at,20.0,815.0,1503.0,1133.0,1308.0,764.0,1411.0
D50928_at,1531.0,5236.0,2688.0,2807.0,1239.0,1272.0,680.0
D50930_at,4634.0,20.0,2753.0,1104.0,5540.0,1566.0,1080.0
D50931_at,20.0,20.0,20.0,20.0,20.0,20.0,1897.0
D55638_at,2903.0,100.0,602.0,42.0,3640.0,516.0,578.0
D55640_at,5008.0,3199.0,1235.0,2678.0,2172.0,2632.0,4549.0
D55643_s_at,21.0,270.0,140.0,20.0,297.0,551.0,104.0
D55654_at,12524.0,14898.0,22583.0,8590.0,13549.0,8453.0,8196.0
D55696_at,2333.0,309.0,6317.0,6751.0,523.0,761.0,398.0
D55716_at,797.0,2609.0,655.0,1999.0,7154.0,2278.0,4875.0
D56495_at,3050.0,2545.0,1129.0,1035.0,3110.0,915.0,2282.0
D59253_at,820.0,299.0,88.0,210.0,599.0,33.0,20.0
D61380_at,8527.0,13413.0,20861.0,13868.0,16822.0,12086.0,19898.0
D61391_at,82.0,917.0,2364.0,1107.0,1948.0,1229.0,1569.0
D63134_at,20.0,20.0,145.0,20.0,20.0,20.0,20.0
D63135_at,1803.0,3062.0,1248.0,906.0,1703.0,690.0,893.0
D63160_at,4920.0,2188.0,870.0,919.0,3253.0,1069.0,537.0
D63390_at,20.0,72.0,306.0,22.0,574.0,204.0,179.0
D63391_at,20.0,1773.0,1608.0,1918.0,1342.0,476.0,20.0
D63412_at,965.0,10559.0,1740.0,1245.0,1892.0,1608.0,1206.0
D63475_at,10387.0,9186.0,10948.0,7088.0,6933.0,4688.0,4225.0
D63476_at,3085.0,3101.0,2943.0,1367.0,4836.0,2310.0,1765.0
D63477_at,1627.0,1676.0,2312.0,1644.0,2021.0,1103.0,1240.0
D63478_at,8255.0,3414.0,2457.0,3284.0,2472.0,2480.0,3325.0
D63479_s_at,602.0,630.0,347.0,615.0,1178.0,1828.0,2562.0
D63480_at,20.0,468.0,1488.0,947.0,923.0,663.0,946.0
D63481_at,4206.0,2833.0,1226.0,3952.0,2991.0,708.0,1036.0
D63482_at,158.0,267.0,248.0,20.0,20.0,20.0,550.0
D63483_at,1514.0,20.0,174.0,4.0,277.0,61.0,439.0
D63484_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
