ID_REF,GSM6826,GSM6829,GSM6830,GSM6831
X15675_at,3.0,20.0,20.0,20.0
X15722_at,20.0,20.0,20.0,20.0
X15729_s_at,1336.0,340.0,3162.0,3489.0
X15822_at,15596.0,13054.0,17321.0,22071.0
X15875_at,208.0,106.0,359.0,289.0
X15880_at,5278.0,10494.0,5991.0,7363.0
X15882_at,1365.0,4568.0,4855.0,1672.0
X15940_at,27534.0,24208.0,76683.0,60044.0
X15943_at,108.0,20.0,20.0,2336.0
X15949_at,304.0,880.0,336.0,337.0
X15954_rna1_s_at,20.0,20.0,20.0,20.0
X16064_at,51111.0,59311.0,81234.0,61158.0
X16105_at,365.0,52.0,2155.0,1008.0
X16135_at,4901.0,8519.0,7224.0,9324.0
X16260_s_at,1259.0,20.0,20.0,20.0
X16281_at,20.0,20.0,20.0,20.0
X16282_at,20.0,20.0,20.0,20.0
X16316_at,3373.0,4635.0,6125.0,6086.0
X16323_at,123.0,20.0,534.0,221.0
X16354_at,211.0,420.0,191.0,20.0
X16396_at,437.0,30.0,433.0,475.0
X16416_at,4618.0,2197.0,4848.0,3303.0
X16504_s_at,20.0,20.0,20.0,20.0
X16546_at,299.0,1697.0,1149.0,274.0
X16560_at,17330.0,11354.0,17108.0,23643.0
X16609_s_at,594.0,20.0,20.0,20.0
X16660_cds1_s_at,20.0,20.0,20.0,20.0
X16662_at,308.0,1327.0,20.0,20.0
X16663_at,2083.0,1812.0,1589.0,467.0
X16665_at,1414.0,3050.0,3737.0,1817.0
X16666_s_at,20.0,20.0,959.0,20.0
X16667_at,1219.0,3280.0,754.0,669.0
X16699_at,20.0,20.0,20.0,20.0
X16706_at,360.0,224.0,20.0,20.0
X16707_at,20.0,20.0,20.0,20.0
X16832_at,3078.0,717.0,4103.0,3344.0
X16866_at,163.0,440.0,20.0,20.0
X16901_at,20.0,20.0,160.0,20.0
X16983_at,20.0,20.0,20.0,554.0
X17025_at,555.0,603.0,20.0,1857.0
X17042_at,3357.0,5214.0,9529.0,1178.0
X17059_s_at,152.0,547.0,269.0,679.0
X17093_at,4501.0,4396.0,3807.0,2092.0
X17094_at,20.0,20.0,20.0,20.0
X17098_at,20.0,20.0,1023.0,963.0
X17206_at,27282.0,19627.0,30252.0,25000.0
X17254_at,970.0,3301.0,20.0,20.0
X17360_rna1_at,20.0,20.0,20.0,20.0
X17567_s_at,1294.0,20.0,2764.0,20.0
X17576_at,30.0,20.0,208.0,763.0
X17620_at,3581.0,5196.0,3424.0,5105.0
X17622_at,387.0,873.0,96.0,225.0
X17644_s_at,20.0,20.0,20.0,20.0
X17648_at,226.0,1116.0,527.0,486.0
X17651_at,20.0,20.0,20.0,20.0
X51345_at,6134.0,12867.0,7676.0,370.0
X51362_s_at,2190.0,1796.0,20.0,545.0
X51405_at,3236.0,2095.0,3159.0,5290.0
X51408_at,1677.0,1677.0,2731.0,5014.0
X51417_at,20.0,20.0,20.0,20.0
X51420_at,20.0,265.0,1018.0,907.0
X51435_s_at,1671.0,1988.0,874.0,293.0
X51441_at,192.0,320.0,309.0,281.0
X51441_s_at,20.0,20.0,20.0,20.0
X51466_at,19079.0,12446.0,32076.0,40712.0
X51521_at,7198.0,14234.0,8171.0,5729.0
X51602_at,20.0,131.0,20.0,20.0
X51630_at,20.0,228.0,20.0,20.0
X51688_at,367.0,1190.0,20.0,634.0
X51698_s_at,20.0,110.0,20.0,20.0
X51730_at,97.0,403.0,20.0,99.0
X51755_cds5_s_at,20.0,20.0,574.0,590.0
X51757_at,193.0,20.0,1185.0,541.0
X51801_at,20.0,20.0,660.0,20.0
X51804_at,970.0,497.0,2987.0,1210.0
X51823_at,20.0,20.0,20.0,20.0
X51823_s_at,39.0,382.0,20.0,182.0
X51952_xpt1_at,20.0,20.0,20.0,20.0
X51953_at,228.0,20.0,227.0,20.0
X51954_at,20.0,20.0,20.0,20.0
X51956_rna1_at,5410.0,3522.0,7103.0,14068.0
X51985_at,20.0,20.0,20.0,20.0
X52001_at,20.0,20.0,387.0,294.0
X52003_at,20.0,20.0,20.0,20.0
X52005_at,193.0,497.0,20.0,179.0
X52008_at,1361.0,5252.0,20.0,20.0
X52009_s_at,333.0,114.0,578.0,497.0
X52011_at,160.0,952.0,1277.0,20.0
X52022_at,20.0,20.0,20.0,20.0
X52056_at,20.0,20.0,20.0,20.0
X52075_rna1_at,20.0,20.0,20.0,20.0
X52142_at,159.0,20.0,20.0,20.0
X52151_at,3065.0,2080.0,2936.0,2162.0
X52192_at,1195.0,3211.0,4976.0,3411.0
X52213_s_at,20.0,20.0,20.0,20.0
X52221_at,39.0,20.0,20.0,20.0
X52228_at,20.0,1403.0,1060.0,1605.0
X52282_s_at,20.0,20.0,20.0,20.0
X52425_at,2343.0,3164.0,3269.0,1681.0
X52426_s_at,20.0,20.0,20.0,20.0
X52479_at,1245.0,1906.0,459.0,1079.0
X52520_at,84.0,994.0,1258.0,120.0
X52541_at,947.0,1095.0,1568.0,55.0
X52599_at,20.0,208.0,2663.0,1109.0
X52611_s_at,1126.0,4716.0,729.0,20.0
X52638_at,20.0,1064.0,5275.0,3604.0
X52730_rna1_at,2986.0,9067.0,2725.0,2936.0
X52773_at,20.0,20.0,742.0,20.0
X52851_rna1_at,27414.0,20943.0,30390.0,36110.0
X52882_at,1630.0,538.0,1889.0,2155.0
X52889_at,3540.0,13779.0,344.0,2866.0
X52896_s_at,20.0,20.0,20.0,20.0
X52943_at,1255.0,199.0,77.0,490.0
X52947_at,4278.0,1888.0,3248.0,3301.0
X52966_at,8016.0,7898.0,13989.0,13143.0
X52979_rna1_s_at,632.0,2230.0,2076.0,1776.0
X53002_s_at,199.0,20.0,735.0,939.0
X53065_f_at,702.0,1621.0,557.0,647.0
X53296_s_at,961.0,999.0,1339.0,1314.0
X53331_at,2954.0,4541.0,8450.0,2606.0
X53390_s_at,5029.0,6931.0,5518.0,3323.0
X53414_at,2080.0,6833.0,801.0,20.0
X53416_at,2774.0,2797.0,3751.0,14.0
X53586_rna1_at,2.0,640.0,257.0,353.0
X53587_at,1387.0,15.0,20.0,20.0
X53595_s_at,20.0,20.0,20.0,207.0
X53683_at,20.0,1491.0,20.0,20.0
X53742_at,397.0,197.0,20.0,20.0
X53777_at,14590.0,12772.0,11242.0,13342.0
X53793_at,483.0,804.0,546.0,645.0
X53795_at,20.0,3838.0,20.0,20.0
X53800_s_at,681.0,498.0,850.0,197.0
X53961_at,20.0,20.0,20.0,20.0
X54131_at,45.0,192.0,20.0,530.0
X54150_at,68.0,20.0,366.0,56.0
X54162_at,20.0,20.0,20.0,20.0
X54199_s_at,175.0,20.0,20.0,20.0
X54232_at,5998.0,11220.0,8547.0,7647.0
X54304_at,1006.0,90.0,3222.0,1909.0
X54326_at,1266.0,322.0,20.0,1442.0
X54380_at,20.0,20.0,3.0,20.0
X54457_s_at,20.0,20.0,20.0,20.0
X54489_rna1_at,191.0,215.0,20.0,20.0
X54637_at,943.0,714.0,985.0,2340.0
X54667_at,50.0,20.0,20.0,20.0
X54667_s_at,2584.0,6775.0,3264.0,3564.0
X54673_at,20.0,20.0,20.0,1103.0
X54741_at,20.0,20.0,20.0,20.0
X54816_at,409.0,1380.0,217.0,1830.0
X54867_s_at,52.0,111.0,166.0,20.0
X54870_at,1248.0,2428.0,1130.0,1277.0
X54871_at,20.0,20.0,20.0,20.0
X54925_at,20.0,52.0,633.0,81.0
X54936_at,612.0,111.0,20.0,724.0
X54938_at,848.0,20.0,7251.0,6053.0
X54941_at,554.0,439.0,367.0,20.0
X54942_at,132.0,20.0,157.0,46.0
X54993_s_at,44.0,101.0,733.0,1262.0
X55005_rna1_at,2250.0,2966.0,1654.0,2634.0
X55019_s_at,2721.0,3740.0,4282.0,4040.0
X55037_s_at,2192.0,2834.0,70.0,1068.0
X55079_rna1_at,1684.0,2879.0,959.0,3384.0
X55330_at,216.0,137.0,20.0,557.0
X55448_cds1_s_at,4434.0,3481.0,4894.0,7320.0
X55448_cds2_at,4529.0,4925.0,2945.0,912.0
X55544_at,222.0,197.0,378.0,629.0
X55666_at,2761.0,2214.0,4588.0,3110.0
X55668_at,20.0,20.0,20.0,20.0
X55715_at,27536.0,27744.0,45820.0,28260.0
X55733_at,3641.0,3953.0,6565.0,4985.0
X55740_at,510.0,450.0,20.0,20.0
X55777_cds2_at,20.0,20.0,20.0,20.0
X55885_at,1406.0,20.0,20.0,20.0
X55889_at,20.0,224.0,20.0,87.0
X55954_at,30383.0,21694.0,35521.0,31092.0
X55989_rna1_at,20.0,20.0,20.0,20.0
X55990_rna1_at,860.0,1574.0,957.0,633.0
X56088_s_at,109.0,20.0,20.0,208.0
X56199_at,582.0,969.0,20.0,585.0
X56253_rna1_at,1593.0,20.0,6341.0,4918.0
X56411_rna1_at,785.0,4526.0,1372.0,20.0
X56465_at,165.0,20.0,20.0,20.0
X56468_at,5161.0,4834.0,8073.0,12110.0
X56494_at,16430.0,14304.0,16708.0,18607.0
X56654_at,20.0,20.0,1479.0,184.0
X56667_at,3065.0,1630.0,1160.0,7446.0
X56677_at,20.0,1949.0,831.0,1237.0
X56681_s_at,46245.0,55114.0,20914.0,20495.0
X56687_s_at,791.0,856.0,2544.0,2140.0
X56692_at,343.0,20.0,71.0,928.0
X56741_at,81.0,20.0,681.0,1107.0
X56807_at,236.0,473.0,20.0,20.0
X56841_at,6898.0,3861.0,7232.0,2457.0
X56932_at,53007.0,47364.0,77027.0,45836.0
X56997_rna1_at,39496.0,40078.0,35700.0,25618.0
X57025_at,206.0,911.0,20.0,20.0
X57110_s_at,351.0,1568.0,471.0,772.0
X57129_at,20.0,20.0,20.0,20.0
X57152_rna1_s_at,4309.0,4402.0,9981.0,8811.0
X57206_at,17245.0,26606.0,6970.0,8355.0
X57303_at,723.0,1193.0,50.0,1034.0
X57346_at,11900.0,6701.0,11519.0,17958.0
X57348_s_at,20.0,20.0,1217.0,20.0
X57351_at,1639.0,1543.0,7311.0,20.0
X57351_s_at,102288.0,131638.0,92816.0,26601.0
X57398_at,5988.0,6087.0,3492.0,6972.0
X57522_at,682.0,20.0,1280.0,638.0
X57579_s_at,461.0,656.0,418.0,1070.0
X57766_at,2038.0,3658.0,2900.0,1855.0
X57809_at,264.0,20.0,20.0,20.0
X57809_s_at,20.0,3194.0,20.0,20.0
X57830_at,20.0,20.0,452.0,172.0
X57959_at,9593.0,14883.0,20456.0,15502.0
X57985_rna2_at,418.0,20.0,1299.0,444.0
X58022_at,20.0,20.0,20.0,20.0
X58072_at,20.0,47.0,20.0,20.0
X58079_at,11589.0,11208.0,5400.0,5076.0
X58199_s_at,758.0,1501.0,929.0,1480.0
X58234_at,20.0,20.0,20.0,20.0
X58255_at,1392.0,1594.0,2103.0,1821.0
X58288_at,399.0,20.0,69.0,590.0
X58298_s_at,914.0,20.0,20.0,204.0
X58377_at,554.0,1011.0,20.0,42.0
X58399_at,20.0,20.0,20.0,20.0
X58401_at,20.0,20.0,20.0,20.0
X58431_rna2_s_at,2498.0,3649.0,3409.0,2746.0
X58521_at,1102.0,3604.0,2981.0,2396.0
X58528_s_at,759.0,20.0,357.0,1405.0
X58529_at,346.0,462.0,15.0,183.0
X58723_at,33.0,346.0,20.0,398.0
X58822_rna1_s_at,20.0,20.0,20.0,20.0
X58964_at,20.0,20.0,20.0,20.0
X58987_at,20.0,20.0,20.0,20.0
X59065_at,9400.0,9488.0,14000.0,9366.0
X59131_at,20.0,20.0,20.0,20.0
X59244_f_at,773.0,980.0,616.0,821.0
X59303_s_at,20.0,937.0,20.0,20.0
X59350_at,3340.0,2409.0,2182.0,2858.0
X59372_at,20.0,20.0,20.0,20.0
X59373_at,324.0,74.0,774.0,2946.0
X59405_at,419.0,20.0,171.0,361.0
X59417_at,2100.0,833.0,233.0,1792.0
X59434_at,2157.0,3508.0,20.0,1894.0
X59543_at,876.0,814.0,20.0,272.0
X59618_at,20.0,764.0,20.0,14.0
X59656_at,20.0,20.0,20.0,20.0
X59710_at,90.0,354.0,20.0,222.0
X59711_at,20.0,20.0,513.0,20.0
X59727_at,379.0,2353.0,20.0,20.0
X59739_at,20.0,221.0,20.0,40.0
X59766_at,455.0,20.0,20.0,508.0
X59770_at,855.0,440.0,1803.0,985.0
X59798_at,214.0,20.0,20.0,20.0
X59812_at,6371.0,844.0,113.0,4863.0
X59834_at,19037.0,28921.0,12039.0,13363.0
X59841_at,1735.0,1770.0,3168.0,2546.0
X59842_rna1_s_at,878.0,1217.0,3753.0,3176.0
X59871_at,86.0,198.0,292.0,83.0
X59892_at,7844.0,14154.0,13018.0,11360.0
X59932_s_at,4964.0,7136.0,1929.0,4154.0
X60003_s_at,1569.0,3552.0,3477.0,841.0
X60036_at,4162.0,3231.0,6532.0,17891.0
X60104_s_at,20.0,20.0,20.0,1205.0
X60188_at,4697.0,6469.0,3343.0,6129.0
X60221_at,4313.0,685.0,7099.0,7712.0
X60299_s_at,259.0,100.0,1275.0,373.0
X60382_rna1_at,143.0,1017.0,192.0,230.0
X60483_at,1213.0,1102.0,20.0,208.0
X60484_at,20.0,20.0,20.0,20.0
X60486_at,4100.0,5330.0,20.0,10.0
X60487_at,20.0,20.0,20.0,20.0
X60489_at,6889.0,5135.0,8715.0,7735.0
X60592_at,3180.0,5107.0,4064.0,2914.0
X60655_at,832.0,20.0,20.0,20.0
X60673_rna1_at,2209.0,615.0,2557.0,2084.0
X60708_at,20.0,20.0,114.0,20.0
X60787_s_at,20.0,20.0,20.0,20.0
X60955_s_at,20.0,20.0,20.0,20.0
X60957_at,1325.0,2530.0,1507.0,3175.0
X60992_at,20.0,20.0,20.0,333.0
X61070_at,20.0,20.0,20.0,20.0
X61072_at,864.0,1907.0,601.0,1506.0
X61079_at,344.0,19.0,51.0,255.0
X61100_rna1_at,748.0,331.0,20.0,999.0
X61118_rna1_at,1128.0,20.0,2282.0,2091.0
X61123_at,493.0,20.0,1604.0,1435.0
X61177_at,20.0,186.0,137.0,20.0
X61373_at,733.0,20.0,1676.0,951.0
X61587_at,4504.0,1393.0,3484.0,3437.0
X61615_at,593.0,826.0,2853.0,1775.0
X61755_rna1_s_at,20.0,454.0,1117.0,20.0
X61970_at,1613.0,1513.0,1852.0,2910.0
X62025_rna1_at,559.0,2421.0,3165.0,3177.0
X62048_at,20.0,20.0,393.0,86.0
X62055_at,1494.0,1442.0,2055.0,1409.0
X62078_at,2341.0,20.0,3225.0,20.0
X62083_s_at,13102.0,15237.0,1890.0,1432.0
X62153_s_at,182.0,745.0,795.0,1415.0
X62320_at,3102.0,577.0,1988.0,2001.0
X62429_s_at,20.0,20.0,77.0,20.0
X62466_at,2046.0,2315.0,4724.0,2845.0
X62515_s_at,1417.0,1703.0,1368.0,287.0
X62534_s_at,449.0,218.0,166.0,669.0
X62535_at,217.0,20.0,549.0,20.0
X62573_at,336.0,20.0,1067.0,916.0
X62654_rna1_at,6562.0,5890.0,7779.0,6254.0
X62691_at,15345.0,9798.0,27622.0,15394.0
X62744_at,318.0,20.0,1830.0,20.0
X62822_at,20.0,20.0,20.0,20.0
X62891_s_at,20.0,20.0,20.0,20.0
X63097_at,20.0,20.0,28.0,20.0
X63131_s_at,20.0,20.0,20.0,20.0
X63187_at,809.0,2393.0,2664.0,1111.0
X63337_at,1443.0,2638.0,1160.0,1258.0
X63359_at,747.0,20.0,6071.0,2956.0
X63380_at,20.0,20.0,20.0,20.0
X63417_at,92.0,886.0,20.0,20.0
X63422_at,4486.0,7047.0,5742.0,5760.0
X63454_at,109.0,20.0,237.0,20.0
X63468_at,411.0,768.0,508.0,635.0
X63469_at,354.0,20.0,143.0,584.0
X63522_s_at,20.0,20.0,20.0,20.0
X63527_at,35534.0,20182.0,77020.0,55505.0
X63546_at,73.0,196.0,290.0,1594.0
X63563_at,306.0,20.0,629.0,1034.0
X63575_s_at,261.0,20.0,20.0,850.0
X63578_rna1_at,1188.0,20.0,4469.0,13808.0
X63597_at,53.0,344.0,20.0,175.0
X63629_at,1210.0,1320.0,20.0,233.0
X63657_at,884.0,748.0,250.0,503.0
X63679_at,382.0,413.0,1033.0,547.0
X63692_at,20.0,20.0,20.0,20.0
X63717_at,597.0,1198.0,554.0,20.0
X63741_s_at,6.0,20.0,20.0,513.0
X63753_at,998.0,1140.0,1160.0,1834.0
X63755_at,20.0,20.0,207.0,20.0
X63759_at,20.0,20.0,20.0,122.0
X64037_at,958.0,20.0,4796.0,4291.0
X64044_at,103.0,253.0,20.0,651.0
X64072_s_at,20.0,20.0,20.0,20.0
X64177_f_at,25746.0,19096.0,15226.0,23024.0
X64229_at,36.0,319.0,791.0,366.0
X64269_at,1671.0,2877.0,1841.0,1534.0
X64330_at,4896.0,3140.0,10024.0,7739.0
X64364_at,8484.0,6017.0,10196.0,5252.0
X64559_at,1005.0,20.0,20.0,1342.0
X64594_at,20.0,20.0,20.0,20.0
X64624_s_at,168.0,1237.0,20.0,428.0
X64643_at,278.0,1006.0,102.0,465.0
X64707_at,29386.0,40372.0,33435.0,24673.0
X64728_at,20.0,20.0,157.0,61.0
X64810_at,668.0,105.0,24.0,416.0
X64838_at,421.0,391.0,17.0,435.0
X64877_at,293.0,923.0,20.0,1318.0
X64877_s_at,151.0,20.0,25.0,20.0
X64878_at,139.0,1374.0,20.0,20.0
X64994_at,76.0,260.0,653.0,1569.0
X65233_at,20.0,450.0,212.0,142.0
X65293_at,20.0,20.0,20.0,20.0
X65463_at,1003.0,486.0,20.0,1310.0
X65488_at,1122.0,209.0,941.0,1271.0
X65550_at,20.0,20.0,20.0,20.0
X65614_at,493.0,1433.0,1604.0,1351.0
X65633_at,700.0,1409.0,20.0,804.0
X65644_at,387.0,20.0,212.0,372.0
X65663_at,20.0,20.0,20.0,155.0
X65724_at,920.0,1419.0,2577.0,2160.0
X65727_cds2_s_at,725.0,20.0,20.0,20.0
X65784_s_at,3201.0,1406.0,3287.0,3607.0
X65857_at,857.0,866.0,20.0,910.0
X65867_at,831.0,535.0,20.0,761.0
X65873_at,341.0,450.0,1684.0,1829.0
X65962_s_at,2361.0,3181.0,3905.0,4399.0
X65965_s_at,563.0,207.0,407.0,1204.0
X65977_at,20.0,20.0,20.0,20.0
X66079_at,1775.0,2330.0,4545.0,3441.0
X66087_at,578.0,483.0,283.0,392.0
X66113_s_at,692.0,1320.0,20.0,471.0
X66114_rna1_at,235.0,20.0,20.0,2263.0
X66141_at,3482.0,7494.0,3504.0,2792.0
X66142_s_at,1625.0,4922.0,1861.0,2610.0
X66171_at,20.0,20.0,20.0,20.0
X66276_s_at,5369.0,8170.0,3458.0,4897.0
X66358_at,20.0,20.0,20.0,20.0
X66360_at,26.0,93.0,20.0,20.0
X66362_at,502.0,154.0,20.0,1086.0
X66363_at,579.0,20.0,1594.0,4319.0
X66364_at,1381.0,1042.0,5053.0,7435.0
X66365_at,28.0,1883.0,20.0,20.0
X66397_at,1614.0,3252.0,2004.0,2263.0
X66401_cds1_at,1543.0,848.0,1827.0,773.0
X66403_at,1684.0,5854.0,703.0,1841.0
X66417_at,1327.0,3009.0,3282.0,1328.0
X66436_at,3980.0,4918.0,2403.0,263.0
X66503_at,20.0,20.0,565.0,735.0
X66533_at,20.0,20.0,903.0,1514.0
X66534_at,1160.0,1234.0,710.0,446.0
X66610_at,118.0,387.0,20.0,20.0
X66785_at,7352.0,11905.0,7496.0,6358.0
X66839_at,1327.0,1580.0,20.0,20.0
X66867_cds1_at,1086.0,2462.0,735.0,20.0
X66894_s_at,2033.0,2905.0,2667.0,2473.0
X66899_at,145.0,20.0,20.0,503.0
X66922_at,402.0,493.0,20.0,152.0
X66945_at,3712.0,5287.0,1331.0,2650.0
X67081_at,108.0,20.0,20.0,20.0
X67098_at,337.0,20.0,20.0,53.0
X67155_at,20.0,20.0,20.0,346.0
X67235_s_at,20.0,20.0,141.0,363.0
X67247_rna1_at,31289.0,27655.0,42656.0,36264.0
X67318_at,20.0,20.0,20.0,20.0
X67325_at,6186.0,2388.0,2828.0,20.0
X67337_at,46.0,20.0,20.0,432.0
X67491_f_at,755.0,721.0,325.0,988.0
X67594_at,20.0,1909.0,20.0,20.0
X67683_at,851.0,232.0,2005.0,20.0
X67697_at,1024.0,1989.0,1924.0,2965.0
X67698_at,10664.0,4775.0,9793.0,8280.0
X67734_at,13777.0,4333.0,861.0,1181.0
X67951_at,24510.0,24866.0,26733.0,31507.0
X68090_s_at,179.0,1351.0,1257.0,621.0
X68149_at,20.0,20.0,20.0,20.0
X68194_at,1317.0,20.0,1312.0,566.0
X68242_at,25.0,202.0,195.0,20.0
X68264_rna1_at,139.0,20.0,2054.0,417.0
X68277_at,3801.0,3834.0,16703.0,5197.0
X68285_s_at,13.0,20.0,20.0,5.0
X68314_at,288.0,20.0,20.0,52.0
X68486_at,2168.0,5447.0,992.0,2182.0
X68487_at,911.0,1996.0,1019.0,785.0
X68505_s_at,130.0,745.0,20.0,20.0
X68560_at,461.0,516.0,1221.0,717.0
X68561_at,371.0,1102.0,1876.0,1567.0
X68688_rna1_s_at,287.0,20.0,370.0,1138.0
X68733_rna1_at,5722.0,5574.0,7096.0,3954.0
X68742_at,317.0,20.0,20.0,20.0
X68836_at,109.0,20.0,20.0,413.0
X68985_s_at,1625.0,1099.0,20.0,507.0
X68994_at,681.0,1109.0,1294.0,1098.0
X69089_at,20.0,20.0,325.0,76.0
X69090_at,889.0,20.0,20.0,20.0
X69111_at,5843.0,4789.0,8252.0,5741.0
X69115_at,667.0,1129.0,20.0,20.0
X69116_s_at,290.0,20.0,20.0,20.0
X69141_at,3026.0,2747.0,1145.0,2941.0
X69150_at,14931.0,18151.0,71562.0,48939.0
X69391_at,24362.0,20098.0,19907.0,22679.0
X69398_at,247.0,20.0,366.0,20.0
X69433_at,4439.0,1854.0,4220.0,3631.0
X69550_at,14151.0,15959.0,14910.0,11733.0
X69636_at,1676.0,1627.0,4452.0,1610.0
X69654_at,17056.0,56553.0,33558.0,19413.0
X69699_at,4717.0,6342.0,9496.0,6915.0
X69819_at,6.0,638.0,20.0,20.0
X69838_at,3862.0,2160.0,20.0,3218.0
X69878_at,1587.0,3917.0,5645.0,2000.0
X69886_s_at,20.0,20.0,20.0,20.0
X69908_rna1_at,7041.0,10434.0,5694.0,6280.0
X69910_at,1584.0,1713.0,368.0,831.0
X69920_s_at,692.0,1830.0,32.0,941.0
X69950_s_at,950.0,2242.0,942.0,497.0
X69962_s_at,357.0,324.0,20.0,513.0
X69978_at,636.0,230.0,154.0,756.0
X70040_at,1164.0,6917.0,20.0,20.0
X70070_at,20.0,20.0,20.0,20.0
X70083_at,20.0,20.0,20.0,20.0
X70218_at,20.0,294.0,969.0,20.0
X70297_at,848.0,1568.0,1869.0,3109.0
X70340_at,699.0,1411.0,72.0,940.0
X70394_at,864.0,2308.0,1622.0,1009.0
X70476_at,768.0,1117.0,1891.0,1343.0
X70649_at,630.0,20.0,1468.0,2685.0
X70683_at,578.0,20.0,1520.0,20.0
X70811_at,189.0,518.0,20.0,447.0
X70940_s_at,10294.0,8037.0,20610.0,38674.0
X70944_s_at,203.0,696.0,89.0,707.0
X70991_at,20.0,125.0,20.0,20.0
X71125_at,168.0,20.0,478.0,737.0
X71129_at,5038.0,4348.0,5057.0,5228.0
X71135_at,20.0,2223.0,124.0,20.0
X71345_f_at,617.0,1923.0,20.0,536.0
X71348_at,20.0,20.0,20.0,20.0
X71428_at,13595.0,5892.0,10831.0,12585.0
X71490_at,2783.0,1515.0,592.0,2272.0
X71661_at,20.0,20.0,20.0,20.0
X71874_cds1_at,3041.0,554.0,3737.0,3833.0
X71877_at,20.0,972.0,20.0,20.0
X71973_at,15517.0,15097.0,15660.0,18733.0
X72012_at,20.0,20.0,675.0,20.0
X72177_rna1_at,951.0,1858.0,2438.0,1647.0
X72304_at,20.0,414.0,20.0,20.0
X72308_at,654.0,173.0,143.0,1868.0
X72475_at,1289.0,1627.0,200.0,1658.0
X72632_s_at,2638.0,3125.0,3344.0,449.0
X72727_at,3842.0,4726.0,2185.0,3468.0
X72755_at,1168.0,2259.0,20.0,1015.0
X72790_at,583.0,428.0,20.0,529.0
X72841_at,1027.0,350.0,565.0,1533.0
X72879_at,967.0,20.0,2164.0,1651.0
X72882_at,20.0,20.0,20.0,20.0
X72889_at,2371.0,2423.0,2745.0,1699.0
X72925_at,20.0,20.0,20.0,20.0
X72964_at,5616.0,7147.0,7088.0,7547.0
X73079_at,167.0,292.0,408.0,780.0
X73113_at,2499.0,5690.0,5216.0,3833.0
X73358_s_at,3470.0,2892.0,5323.0,12075.0
X73460_at,29307.0,18674.0,39326.0,42276.0
X73478_at,7829.0,11443.0,2948.0,4057.0
X73501_at,20.0,20.0,20.0,20.0
X73608_at,685.0,194.0,1371.0,3408.0
X73874_at,20.0,20.0,20.0,883.0
X73882_at,1059.0,513.0,1680.0,1022.0
X74008_at,1556.0,2354.0,3395.0,3326.0
X74039_at,229.0,3031.0,1198.0,791.0
X74104_at,2775.0,3404.0,4178.0,3701.0
X74142_at,101.0,186.0,20.0,44.0
X74262_at,2705.0,1875.0,104.0,194.0
X74295_at,5202.0,3735.0,3760.0,3704.0
X74301_s_at,57.0,783.0,20.0,567.0
X74328_rna1_at,634.0,1256.0,838.0,752.0
X74330_at,825.0,86.0,20.0,261.0
X74331_at,459.0,20.0,392.0,634.0
X74496_at,1175.0,981.0,1375.0,1980.0
X74570_at,5208.0,5758.0,8211.0,5868.0
X74614_at,4988.0,8949.0,7860.0,6174.0
X74764_at,5908.0,10016.0,2858.0,4172.0
X74794_at,2696.0,4703.0,1460.0,5067.0
X74795_at,3955.0,9496.0,4347.0,4590.0
X74801_at,3646.0,2478.0,3305.0,4039.0
X74819_at,224.0,547.0,50.0,638.0
X74837_at,317.0,715.0,20.0,20.0
X74874_rna1_s_at,2877.0,1838.0,20.0,1404.0
X74929_s_at,20.0,20.0,20.0,1073.0
X74987_s_at,47.0,20.0,20.0,112.0
X75042_at,165.0,20.0,20.0,481.0
X75091_s_at,942.0,544.0,1147.0,3133.0
X75208_at,3314.0,5424.0,1303.0,3885.0
X75252_at,17807.0,12768.0,14071.0,17056.0
X75304_at,1958.0,1675.0,3311.0,3220.0
X75308_at,248.0,20.0,20.0,169.0
X75315_at,75.0,714.0,20.0,20.0
X75342_at,1148.0,1885.0,1452.0,1898.0
X75346_s_at,20.0,20.0,20.0,20.0
X75535_at,172.0,20.0,620.0,1319.0
X75546_at,232.0,1365.0,20.0,270.0
X75593_at,11283.0,18628.0,11421.0,8140.0
X75755_rna1_s_at,280.0,463.0,79.0,538.0
X75756_at,214.0,1585.0,1294.0,675.0
X75861_at,10105.0,8087.0,13259.0,15817.0
X75917_at,20.0,20.0,20.0,20.0
X75918_at,7.0,20.0,180.0,20.0
X75958_at,1292.0,379.0,1119.0,2150.0
X75962_at,1276.0,2807.0,610.0,1171.0
X76013_at,1266.0,1804.0,4198.0,4648.0
X76029_at,20.0,454.0,716.0,1170.0
X76040_at,1125.0,984.0,265.0,631.0
X76057_at,4226.0,3320.0,1234.0,2339.0
X76059_at,1923.0,1054.0,20.0,20.0
X76061_at,993.0,618.0,20.0,295.0
X76092_at,20.0,20.0,531.0,20.0
X76104_at,976.0,2305.0,2813.0,3360.0
X76105_at,145.0,20.0,20.0,20.0
X76132_at,1761.0,3546.0,902.0,640.0
X76180_at,287.0,2454.0,20.0,20.0
X76223_s_at,17755.0,6914.0,9592.0,13643.0
X76228_at,5492.0,3977.0,3197.0,9665.0
X76302_at,1205.0,573.0,3547.0,3373.0
X76342_at,68.0,20.0,20.0,211.0
X76383_at,61.0,116.0,20.0,100.0
X76498_at,20.0,62.0,20.0,458.0
X76534_at,747.0,605.0,681.0,772.0
X76538_at,2128.0,1828.0,1193.0,3813.0
X76648_at,1075.0,208.0,552.0,1449.0
